evalNum,bestEvalValue_1
0,586180.420689025
1000,180327.4242848153
2000,115433.94376564794
3000,35578.931781035695
4000,41148.563262921394
5000,23475.17153295862
6000,19852.034197291458
7000,15133.28671530355
8000,9418.208528566809
9000,6331.784769343735
10000,3413.2997391430035
11000,3413.2997391430035
12000,1667.9087113858764
13000,996.362814519301
14000,632.3464824161562
15000,632.3464824161562
16000,254.64451840600145
17000,167.40597375624154
18000,127.17444613801533
19000,87.6148337815662
20000,40.95504663928867
21000,33.01485647392609
22000,19.195026863577887
23000,18.316266747994405
24000,13.7767606642811
25000,9.694653604419658
26000,5.139966195154913
27000,3.6045281824026763
28000,2.4164451368977296
29000,2.3025567949414274
30000,1.3484114458976304
31000,1.0524098128063761
32000,1.0524098128063761
33000,0.9210138693240236
34000,0.6530521721660341
35000,0.6530521721660341
36000,0.48683594311298184
37000,0.38283976578655987
38000,0.3307259525720687
39000,0.25363842052220414
40000,0.20419634469835088
41000,0.15420450513639555
42000,0.10834424697615662
43000,0.08331338119943336
44000,0.07819593066785856
45000,0.05057759624156635
46000,0.05057759624156635
47000,0.04156578515566246
48000,0.032177360281510345
49000,0.02479338960061022
50000,0.014696972540455818
51000,0.010734229309075517
52000,0.0064395059040559584
53000,0.004421725845055538
54000,0.0030875487811450153
55000,0.0024409099546725873
56000,0.0016189355884307878
57000,0.001196108940050431
58000,9.88894307812044E-4
59000,5.14896225129257E-4
60000,3.7787439253061066E-4
61000,2.3310302276478587E-4
62000,1.2464371363297516E-4
63000,1.1937375011444363E-4
64000,8.335161210752356E-5
65000,4.377912543696289E-5
66000,4.163046577239189E-5
67000,2.5476191645270286E-5
68000,1.292788839301887E-5
69000,1.2288294842470644E-5
70000,7.703405412289442E-6
71000,5.7867270829757885E-6
72000,3.65011729400952E-6
73000,2.9364659229091412E-6
74000,1.7232003900201886E-6
75000,1.2023845126608524E-6
76000,8.29750986915189E-7
77000,2.793610584841904E-7
78000,3.19517681587796E-7
79000,1.9113217486887593E-7
80000,1.9113217486887593E-7
81000,1.2982667711216064E-7
