evalNum,bestEvalValue_1
0,586180.420689025
3000,140958.9576075582
6000,58380.66637727943
9000,47920.285404936185
12000,18151.76837633767
15000,15861.336118455443
18000,5785.550656733251
21000,3569.5752103427135
24000,1630.5876496496712
27000,942.7236700212374
30000,449.849695742142
33000,352.7927667379752
36000,188.63342716238108
39000,104.54939883011227
42000,56.15048564622715
45000,21.057900218149523
48000,17.235996790082694
51000,7.698143888986137
54000,4.121283749499701
57000,3.6785841820699923
60000,2.2924108356126247
63000,0.9047206570228483
66000,0.7661096203520942
69000,0.46018633780399826
72000,0.37146258355587913
75000,0.21640599489982557
78000,0.21889807973031844
81000,0.153340508091744
84000,0.09697657073453775
87000,0.0606290588399671
90000,0.03919623420202882
93000,0.013251339209325566
96000,0.01206475051485538
99000,0.004791085967431661
102000,0.0026191250798611324
105000,0.0012731280206253993
108000,9.304213110914016E-4
111000,6.769247098780301E-4
114000,2.844966072177453E-4
117000,2.6867901484747575E-4
120000,9.4097070684489E-5
123000,5.6126803706152904E-5
126000,4.339564705728425E-5
129000,2.08630441788571E-5
132000,1.668504742072774E-5
135000,9.039342136211265E-6
138000,6.044806580007871E-6
141000,1.9297252609673845E-6
144000,1.3758897645122709E-6
147000,1.3754481395657642E-6
150000,5.471536199695996E-7
153000,4.0547930883207115E-7
156000,1.835053783088379E-7
159000,1.3829354719299953E-7
162000,1.0900015576042825E-7
