evalNum,bestEvalValue_2
0,544029.8361082735
3000,95424.16499087386
6000,63258.23736728577
9000,41579.66058286441
12000,23160.39093574929
15000,8680.393965669138
18000,6182.066270942785
21000,2401.7890453511964
24000,1939.3382675109751
27000,1030.6748934387956
30000,508.09387300308344
33000,369.94410886955063
36000,171.5006031664584
39000,131.7040853763732
42000,60.31169862996454
45000,41.20130866183443
48000,23.895493719669922
51000,11.257620620335436
54000,7.5530972426354595
57000,4.365451458987602
60000,2.241149571225521
63000,0.868903905517813
66000,0.9730013626471794
69000,0.7651725445809046
72000,0.42196607055398694
75000,0.3538531566646046
78000,0.2461562445165421
81000,0.12352696696489664
84000,0.07221284888254591
87000,0.03801615862467517
90000,0.024358651446576434
93000,0.01533942767718854
96000,0.00814703394509578
99000,0.004645878166968461
102000,0.0016043772813133803
105000,0.0015278673359874911
108000,6.010591828972848E-4
111000,6.010591828972848E-4
114000,3.676503525093365E-4
117000,1.554057464193265E-4
120000,1.554057464193265E-4
123000,8.02641387747889E-5
126000,3.782022280099747E-5
129000,2.916988363161885E-5
132000,1.2697945862377673E-5
135000,6.314993436084381E-6
138000,3.966553043930208E-6
141000,3.693358413579087E-6
144000,1.4292828652272384E-6
147000,8.362854233153665E-7
150000,5.046683941079453E-7
153000,2.4210441496794897E-7
156000,1.6753850153499164E-7
