evalNum,bestEvalValue_2
0,544029.8361082735
1000,174436.19822676748
2000,111590.3334789294
3000,74012.8699677506
4000,37128.539445333685
5000,28202.070982895464
6000,16737.650000079473
7000,16737.650000079473
8000,7140.021409062397
9000,3320.608573688265
10000,3757.9352101706236
11000,2335.4357867908493
12000,1210.3226215310183
13000,761.4400146412106
14000,595.8084950072853
15000,315.731619962143
16000,256.71056356143265
17000,155.62450971299435
18000,150.66720217430884
19000,92.80206918078107
20000,44.818457500298095
21000,52.62915501756929
22000,19.663605243593736
23000,19.663605243593736
24000,16.81296478618087
25000,4.963707942416409
26000,4.536739800235078
27000,3.523550273839129
28000,1.5228280270019106
29000,1.37261190827954
30000,0.9671842419725085
31000,0.8968947585649324
32000,0.6780190081711311
33000,0.3983680497595138
34000,0.33447741243868767
35000,0.3111201342026297
36000,0.22012857202484376
37000,0.12944478407422008
38000,0.13191278156487926
39000,0.11275465005305986
40000,0.08649673155815545
41000,0.06705872341085249
42000,0.053213012626814174
43000,0.03733285913781446
44000,0.026441403204903242
45000,0.017212054326071473
46000,0.010615369491658836
47000,0.005572668569946204
48000,0.004296889549877803
49000,0.002751311079567569
50000,0.0024021422744975327
51000,0.001382616802914025
52000,6.570898407381739E-4
53000,4.667977972254099E-4
54000,3.9418603869418976E-4
55000,1.956999828638111E-4
56000,1.9588419859282975E-4
57000,1.1964864959084004E-4
58000,9.600507547795998E-5
59000,7.0310578763291E-5
60000,4.409614666213802E-5
61000,3.009966326683706E-5
62000,2.0212147817283173E-5
63000,1.1642882551435727E-5
64000,7.65217566694591E-6
65000,7.4378897799849E-6
66000,4.688113868824744E-6
67000,4.667392899211526E-6
68000,2.18763833442963E-6
69000,1.2928742131779331E-6
70000,7.515482545559951E-7
71000,7.515482545559951E-7
72000,3.7983833219271194E-7
73000,3.2580151393048777E-7
74000,2.1728013345440007E-7
75000,1.3612499264676978E-7
