evalNum,bestEvalValue_1
0,566227.0143870728
1000,128291.14537639101
2000,128291.14537639101
3000,128291.14537639101
4000,79262.56460177239
5000,76530.2321937419
6000,52522.35171258676
7000,42673.27684738392
8000,38897.670956588096
9000,31768.775821570634
10000,16453.91481021668
11000,16365.332655750975
12000,13745.516606297751
13000,12029.061649749772
14000,9569.168718490615
15000,9569.168718490615
16000,5794.354354762835
17000,5779.661319209516
18000,4039.4275196227104
19000,4039.4275196227104
20000,2287.90181516285
21000,2287.90181516285
22000,1737.758675589056
23000,1593.6617414230086
24000,1280.337313507454
25000,789.9998665597107
26000,789.9998665597107
27000,788.6468126992946
28000,789.9998665597107
29000,508.40138025307334
30000,508.2312119580525
31000,356.0116113527021
32000,208.49861446940275
33000,172.62620039579838
34000,172.62620039579838
35000,91.96599540979481
36000,132.4813137225257
37000,61.36382041253667
38000,66.31126222710266
39000,66.31126222710266
40000,15.44507327837688
41000,37.35922303934412
42000,30.822926541417747
43000,20.41226382702473
44000,24.730408832583354
45000,16.210347680996403
46000,11.711618573159361
47000,4.149017393652509
48000,7.521297717037444
49000,7.521297717037444
50000,6.6588501007711365
51000,5.945156284892513
52000,4.9130324226127335
53000,3.9654109093728054
54000,3.4101262265730927
55000,2.3838347125578245
56000,1.747082789922534
57000,1.4391901215483112
58000,1.4391901215483112
59000,1.0694862172472508
60000,1.0694862172472508
61000,0.784301568059072
62000,0.6103875608476641
63000,0.4630794423628599
64000,0.5446019683440435
65000,0.3181166091967809
66000,0.31321377868448735
67000,0.24952155259240535
68000,0.17339439663544082
69000,0.17339439663544082
70000,0.13165199755174148
71000,0.12619993751960812
72000,0.1070259366308149
73000,0.08958136120176378
74000,0.06526384668630868
75000,0.06526384668630868
76000,0.05595656874857772
77000,0.04872194458830895
78000,0.038949508360665866
79000,0.038949508360665866
80000,0.02855244271629944
81000,0.021433327239984142
82000,0.01993527081036017
83000,0.01993527081036017
84000,0.01404419044308834
85000,0.01404419044308834
86000,0.008311123291378432
87000,0.005348930532672766
88000,0.006038316417631452
89000,0.005633595533489925
90000,0.004023431309266695
91000,0.0037184563195727352
92000,0.0033784668743689545
93000,0.0024654846208375276
94000,0.0021377889339704147
95000,0.0013216144789533176
96000,0.0010648632475872015
97000,0.0010258193326872114
98000,8.921694552786412E-4
99000,8.921694552786412E-4
100000,5.431511339954559E-4
101000,3.891304288689686E-4
102000,3.608532655135032E-4
103000,3.608532655135032E-4
104000,3.2771865583402306E-4
105000,1.862117127642385E-4
106000,1.6071685613045907E-4
107000,1.5654617918499554E-4
108000,1.1488519379667015E-4
109000,1.0653039153919017E-4
110000,5.7960270071980764E-5
111000,7.159614005466803E-5
112000,4.299303812812432E-5
113000,4.299303812812432E-5
114000,4.299303812812432E-5
115000,2.8096969039087332E-5
116000,2.7245641492950252E-5
117000,1.6640013885383244E-5
118000,1.6640013885383244E-5
119000,1.7713788682733994E-5
120000,1.0071822972158686E-5
121000,8.931960526719877E-6
122000,8.246723520856614E-6
123000,6.798243899920901E-6
124000,5.614281267292463E-6
125000,3.5192788858288623E-6
126000,2.831944961419911E-6
127000,2.6018705641384916E-6
128000,2.6018705641384916E-6
129000,2.725892922159481E-6
130000,1.7554495269718983E-6
131000,1.006620277879675E-6
132000,9.0763860143311E-7
133000,8.838242387534978E-7
134000,6.370252342140935E-7
135000,3.6918423625553617E-7
136000,3.6918423625553617E-7
137000,3.6918423625553617E-7
138000,3.965374384459042E-7
139000,2.3352402244475275E-7
140000,2.3352402244475275E-7
141000,2.107619433850232E-7
142000,1.7676069914655017E-7
143000,1.2414937356404648E-7
144000,1.2414937356404648E-7
