evalNum,bestEvalValue_0
0,489938.257340348
1000,206901.75865538671
2000,146494.11743290504
3000,136766.10673314665
4000,100112.02373874254
5000,55501.1346463096
6000,55501.1346463096
7000,55501.1346463096
8000,55501.1346463096
9000,35042.15624618037
10000,26704.833121112846
11000,25296.454332970374
12000,19677.55186333323
13000,14134.60933033645
14000,12856.39761431176
15000,12355.646993927956
16000,8530.610556157895
17000,4818.881645533844
18000,4818.881645533844
19000,5669.3674709611405
20000,3436.0539021950035
21000,3333.956747534679
22000,3102.999608852123
23000,1854.7139191704262
24000,1564.1684210880012
25000,948.5875482003904
26000,948.5875482003904
27000,948.5875482003904
28000,677.2447578977186
29000,544.0688205486151
30000,359.6968492670083
31000,374.3355597876484
32000,347.6657340095063
33000,240.190537488895
34000,142.05833102495768
35000,98.28421852579204
36000,98.28421852579204
37000,84.97301745021775
38000,76.35225599350836
39000,39.65085319861936
40000,39.65085319861936
41000,43.42783887780393
42000,38.3067315222803
43000,31.011387777447766
44000,18.380346161857034
45000,14.040478076886124
46000,12.631798740616563
47000,12.075803898956448
48000,7.691126113997013
49000,7.691126113997013
50000,6.766749189491996
51000,5.644176915985819
52000,3.8516577343239393
53000,3.365112382496287
54000,2.688903310264737
55000,2.2348778983732096
56000,1.8836440493082751
57000,1.4854947330998958
58000,1.1148185101427903
59000,1.3989431026824692
60000,1.2473194241810286
61000,0.7802258422026123
62000,0.7256505577528984
63000,0.48685166332474616
64000,0.5383415595647962
65000,0.3574669161063076
66000,0.3574669161063076
67000,0.2451507409605117
68000,0.1299101503268523
69000,0.1299101503268523
70000,0.1299101503268523
71000,0.1299101503268523
72000,0.08551779256432224
73000,0.08551779256432224
74000,0.0847821245486087
75000,0.06286096316572494
76000,0.06239686014942763
77000,0.04576568171683436
78000,0.02991127844112926
79000,0.03270313623742692
80000,0.03270313623742692
81000,0.016682858237274244
82000,0.016682858237274244
83000,0.016682858237274244
84000,0.01590523354631034
85000,0.010538686325601747
86000,0.010020066452807593
87000,0.007660922048529171
88000,0.004550684561229706
89000,0.0039797038159122364
90000,0.0036274125681022753
91000,0.0037752820395450465
92000,0.0030755510109051194
93000,0.0029035021211351814
94000,0.0027294362548869787
95000,0.0017638868725301563
96000,0.001207025342509357
97000,9.696339845632876E-4
98000,9.696339845632876E-4
99000,5.650017820272761E-4
100000,5.650017820272761E-4
101000,5.249219314229006E-4
102000,3.974311985864915E-4
103000,3.675196037252789E-4
104000,2.0401040977818214E-4
105000,2.8718450544298424E-4
106000,1.746557188117667E-4
107000,1.3816686083837506E-4
108000,1.197460181367903E-4
109000,1.2492827761750899E-4
110000,6.317787239698157E-5
111000,6.958627622746762E-5
112000,7.769959071869742E-5
113000,4.7200075327726345E-5
114000,3.222998721617524E-5
115000,3.222998721617524E-5
116000,2.9546563834657008E-5
117000,2.5040330396490532E-5
118000,1.6991943967893002E-5
119000,1.1976163796687732E-5
120000,1.1952692194676477E-5
121000,1.1952692194676477E-5
122000,4.869187596039077E-6
123000,4.869187596039077E-6
124000,4.869187596039077E-6
125000,5.071474621484713E-6
126000,3.8224284729133344E-6
127000,1.4347933533490726E-6
128000,3.1417380261562124E-6
129000,1.4063812854913187E-6
130000,1.4063812854913187E-6
131000,1.247060146877449E-6
132000,1.247060146877449E-6
133000,1.0770471926626965E-6
134000,9.615660118715805E-7
135000,6.647665037029168E-7
136000,6.509441342678876E-7
137000,4.975076286028374E-7
138000,3.723945599124503E-7
139000,2.7588344701206473E-7
140000,2.41738922329875E-7
141000,1.3832614716933697E-7
142000,1.3832614716933697E-7
143000,1.3298980490469522E-7
144000,1.3157348748147804E-7
