evalNum,bestEvalValue_0
0,489938.257340348
1000,164519.86352103853
2000,93995.7450769919
3000,17123.92440590489
4000,8447.371394668078
5000,3153.7301617160188
6000,2386.8068212379458
7000,912.4425522618714
8000,354.7532901384128
9000,170.95296310306696
10000,66.86686628890318
11000,34.03619965268331
12000,13.657096421052982
13000,7.248319288161215
14000,4.602690696963134
15000,3.21332364973345
16000,2.431990555998874
17000,1.8499680568694135
18000,1.7928123228478208
19000,1.620473135957473
20000,1.420702044522832
21000,1.1626007727344962
22000,1.0090806261155514
23000,0.8090650671014807
24000,0.7230809086904626
25000,0.6105235624679209
26000,0.5300794417876605
27000,0.4449923611326653
28000,0.4131368245842765
29000,0.3959238841462713
30000,0.3766919930711786
31000,0.3586751832740102
32000,0.33742494065875817
33000,0.3240709671551363
34000,0.30630116285605496
35000,0.27923284733065823
36000,0.27019895190404114
37000,0.2544687513135934
38000,0.23615846101011706
39000,0.22228298415623837
40000,0.19538059888703366
41000,0.1774405513935728
42000,0.16517031337293522
43000,0.15527782083517158
44000,0.14621945008798903
45000,0.1360182100609521
46000,0.12972239046985914
47000,0.12289989320852139
48000,0.116166684670457
49000,0.10999659595346023
50000,0.1036277526696644
51000,0.09916410029871689
52000,0.09117105829483287
53000,0.08702716330588539
54000,0.0835535821765974
55000,0.08099909938277167
56000,0.0788226436024592
57000,0.07633483270048178
58000,0.07388945435808249
59000,0.07257065870967691
60000,0.07185872427721578
61000,0.07121353992396522
62000,0.07007129062755597
63000,0.06895969540757728
64000,0.06781125079983072
65000,0.06661453604089011
66000,0.06589869044172675
67000,0.06536124698563077
68000,0.06441381928713558
69000,0.06412142747334879
70000,0.06370023613710168
71000,0.06324818445890365
72000,0.06271602195086286
73000,0.062187741326504495
74000,0.0616142201937398
75000,0.0615124915416339
76000,0.06126471731192523
77000,0.06100092910839021
78000,0.060739571630630346
79000,0.06034784660295266
80000,0.06004401394311412
81000,0.059712819723964895
82000,0.05946383709034928
83000,0.05918599499462374
84000,0.05894654094559757
85000,0.058784768162432964
86000,0.0587214843795937
87000,0.058627690707185626
88000,0.05855133062104752
89000,0.05842264023844264
90000,0.058337908747767016
91000,0.05820161311895142
92000,0.05807716918277361
93000,0.057903080868793755
94000,0.057700351143650595
95000,0.05755922679773547
96000,0.057364537545166884
97000,0.05721577256013179
98000,0.057095578757421044
99000,0.05700972772918792
100000,0.05692443796238262
101000,0.05685746774988123
102000,0.05679733362930636
103000,0.056671738522810836
104000,0.05660798723150237
105000,0.056543233699652355
106000,0.05645225697490704
107000,0.0563505984308626
108000,0.05621494880798158
109000,0.05612401282859083
110000,0.05601449744816353
111000,0.05594389013976733
112000,0.05589119084511852
113000,0.055802678617816036
114000,0.05575354881799434
115000,0.0556871425374941
116000,0.055614931380817294
117000,0.05555835240972874
118000,0.05548503746245092
119000,0.05543428481274849
120000,0.05536647188306614
121000,0.055289917835157625
122000,0.05518859531072818
123000,0.05514870008329368
124000,0.055092630852338266
125000,0.05506615390419748
126000,0.05503828825932298
127000,0.05500043264887434
128000,0.05497169037609408
129000,0.05493400642204721
130000,0.05490736497775138
131000,0.054872983216579935
132000,0.054826748238424115
133000,0.05479649282927288
134000,0.05475699389124331
135000,0.054678824118290816
136000,0.054645715825445355
137000,0.05461569575084813
138000,0.0545845488183081
139000,0.054563286497112395
140000,0.054530398576804036
141000,0.05450523447993645
142000,0.05448248140906693
143000,0.054456615965036995
144000,0.054433526597889255
145000,0.05441186435218105
146000,0.05439420232524606
147000,0.05436280435832125
148000,0.05434347079744145
149000,0.05432451436386152
150000,0.05430493662702398
151000,0.054285775645652054
152000,0.05425245805813646
153000,0.05423945982904017
154000,0.05421155382438031
155000,0.05417691729833417
156000,0.05416702101226794
157000,0.054141757033091896
158000,0.054120668771611535
159000,0.05407590687984638
160000,0.0540554191063767
161000,0.0540393998546502
162000,0.05401963964486367
163000,0.05399954744305305
164000,0.05399673375734377
165000,0.053988600979903524
166000,0.053981264513479
167000,0.05396664734369179
168000,0.053956138199780304
169000,0.053934355078756685
170000,0.05391125438473925
171000,0.05389613808111036
172000,0.05388788515457602
173000,0.05388036087977407
174000,0.0538717434056169
175000,0.053863869668851365
176000,0.05385693590757296
177000,0.05384831882173485
178000,0.05384490032509192
179000,0.053842188125709366
180000,0.05383848250959084
181000,0.05383654814306421
182000,0.053835681591754926
183000,0.05383428228197369
184000,0.05383357668448659
185000,0.05383316996033601
186000,0.05383251075320694
187000,0.05383185287668567
188000,0.053830819279052436
189000,0.05382964495324984
190000,0.053827064236679184
191000,0.053825523617713436
192000,0.05382369095074245
193000,0.05382175845370898
194000,0.05381976717466822
195000,0.05381544285097142
196000,0.05381254864799166
197000,0.05380942392297484
198000,0.05380567359525062
199000,0.05380333970616432
200000,0.05379958880707292
201000,0.05379613389070893
202000,0.05379066664985649
203000,0.05377805257632255
204000,0.053768217224983456
205000,0.05376462175667907
206000,0.05375985764854242
207000,0.05375394003968255
208000,0.05374732655655023
209000,0.05373804778111507
210000,0.05372611663844688
211000,0.05372394598218177
212000,0.05372081648916967
213000,0.05371583640643026
214000,0.05370918578595698
215000,0.05370405041283081
216000,0.05369180040239944
217000,0.05368538006714392
218000,0.053672278457685095
219000,0.0536574814812518
220000,0.05364589100208052
221000,0.05363458446640475
222000,0.05362131393067999
223000,0.05359940730713535
224000,0.05356243930540342
225000,0.05353035087391924
226000,0.053500207458250494
227000,0.05349357996458611
228000,0.05348344292370256
229000,0.05347356073910434
230000,0.053461060414050396
231000,0.05345583460653614
232000,0.053449693345771175
233000,0.05344614780810529
234000,0.05344324338498119
235000,0.053439177590714045
236000,0.053431927630971716
237000,0.05342943809104835
238000,0.05342504712203928
239000,0.053417807826046146
240000,0.05341334277387835
241000,0.05340606793028568
242000,0.053400034103185154
243000,0.053396589682802593
244000,0.0533931269073902
245000,0.05338811799307529
246000,0.05338644922336239
247000,0.05338204481441581
248000,0.05337730591373959
249000,0.05337029345846728
250000,0.053362253864479306
251000,0.053355974945242815
252000,0.053347774042659904
253000,0.05334576255076096
254000,0.053344171894769254
255000,0.05334347375685222
256000,0.0533420247787583
257000,0.05334186831362099
258000,0.05334065998012486
259000,0.05334040401676039
260000,0.053338952826046636
261000,0.05333685155584215
262000,0.05333554907101956
263000,0.05333453834927059
264000,0.053333654216145776
265000,0.053332739799622136
266000,0.05333204542768991
267000,0.05333096462288028
