evalNum,bestEvalValue_2
180000,3.998734840778309E-5
181000,3.9985318200165894E-5
182000,3.998161096854593E-5
183000,3.9979090643818275E-5
184000,3.997648313203039E-5
185000,3.9974218403355575E-5
186000,3.997207800991067E-5
187000,3.9968552279009343E-5
188000,3.9967384710577114E-5
189000,3.996583045503519E-5
190000,3.9964336133828866E-5
191000,3.996239254332438E-5
192000,3.996125410662519E-5
193000,3.9960695446325775E-5
194000,3.9959780821485134E-5
195000,3.9959546403289715E-5
196000,3.99586714801235E-5
197000,3.9958358351672974E-5
198000,3.995743244514623E-5
199000,3.995664990446773E-5
200000,3.9955846465256015E-5
201000,3.995529792937666E-5
202000,3.995502255252349E-5
203000,3.995464715675923E-5
204000,3.99544118484747E-5
205000,3.995418017565013E-5
206000,3.995390437604733E-5
207000,3.9953609751517996E-5
208000,3.995354859885555E-5
209000,3.99531621296376E-5
210000,3.995294805084443E-5
211000,3.995270969753604E-5
212000,3.995247614311066E-5
213000,3.995241907635362E-5
214000,3.9952281658367304E-5
215000,3.995215774570597E-5
216000,3.995204920482519E-5
217000,3.995197237096671E-5
218000,3.9951834011100576E-5
219000,3.9951717541455795E-5
220000,3.995156514046814E-5
221000,3.995144001666717E-5
222000,3.995128616031984E-5
223000,3.995118333983443E-5
224000,3.995103691147677E-5
225000,3.995090570185112E-5
226000,3.995070196622478E-5
227000,3.995055927624297E-5
228000,3.9950422489157505E-5
229000,3.995028429644298E-5
230000,3.9950172087146184E-5
231000,3.995011227050049E-5
232000,3.994999072365556E-5
233000,3.994987883192427E-5
234000,3.994977905583886E-5
235000,3.994974700601377E-5
236000,3.994967175699572E-5
237000,3.994955598370257E-5
238000,3.994937342169924E-5
239000,3.994914974689465E-5
240000,3.994891093405098E-5
241000,3.994861809022515E-5
242000,3.994853307896007E-5
243000,3.994845861729109E-5
244000,3.994825717779067E-5
245000,3.994807534048506E-5
246000,3.994778090836132E-5
247000,3.994766097877799E-5
248000,3.994750991883708E-5
249000,3.994738673316304E-5
250000,3.994720703128096E-5
251000,3.9947137937727005E-5
252000,3.9947102533007064E-5
253000,3.994696139669735E-5
254000,3.9946774438212574E-5
255000,3.994660304240447E-5
256000,3.994649102351498E-5
257000,3.994633687576958E-5
258000,3.994623621601022E-5
259000,3.9946103475311185E-5
260000,3.9946059257123094E-5
261000,3.994597385373087E-5
262000,3.994591727946374E-5
263000,3.994586499184334E-5
264000,3.994581454723725E-5
265000,3.9945768651081455E-5
266000,3.994571610436428E-5
267000,3.994568023634519E-5
268000,3.9945659655165674E-5
269000,3.994563464144641E-5
270000,3.99456181100825E-5
271000,3.994558413433339E-5
272000,3.994554529980661E-5
273000,3.9945512743346545E-5
274000,3.9945478715932913E-5
275000,3.994542351144051E-5
276000,3.994537876667305E-5
277000,3.994532605512428E-5
278000,3.994531143713412E-5
279000,3.994528212172485E-5
280000,3.994524582575175E-5
281000,3.994519572341565E-5
282000,3.99451511749688E-5
283000,3.9945110975497466E-5
284000,3.9945061465856837E-5
285000,3.9945028613233566E-5
286000,3.994500077054802E-5
287000,3.994497427635954E-5
288000,3.994495387382275E-5
289000,3.994493292208161E-5
290000,3.994490960584488E-5
291000,3.994489213650721E-5
292000,3.994487434122023E-5
293000,3.9944846875918895E-5
294000,3.994481177178972E-5
295000,3.9944768489966096E-5
296000,3.9944708795624924E-5
297000,3.994468804170449E-5
298000,3.9944659994024834E-5
299000,3.9944634556940755E-5
300000,3.994461094222469E-5
301000,3.9944568797493964E-5
302000,3.994452330105293E-5
303000,3.994447452861267E-5
304000,3.994443674966345E-5
305000,3.994439157937268E-5
306000,3.994434285634162E-5
307000,3.994432416590538E-5
308000,3.9944243457615994E-5
309000,3.9944168150855764E-5
310000,3.994407761813777E-5
311000,3.994401767964427E-5
312000,3.9943975119426435E-5
313000,3.9943929663639575E-5
314000,3.994388048294881E-5
315000,3.994386332336015E-5
316000,3.9943849774334985E-5
317000,3.994383479315226E-5
318000,3.9943802454787366E-5
319000,3.994376038894896E-5
320000,3.994370504816581E-5
321000,3.9943669398840334E-5
322000,3.9943630374318906E-5
323000,3.994358968208345E-5
324000,3.994355888686094E-5
325000,3.994349659830637E-5
326000,3.9943448774686426E-5
327000,3.99433665227759E-5
328000,3.994334330514477E-5
329000,3.994329377683601E-5
330000,3.99432426750004E-5
331000,3.9943188840356784E-5
332000,3.994311749677788E-5
333000,3.994300395801068E-5
334000,3.9942928732679844E-5
335000,3.99428307889431E-5
336000,3.994274122698186E-5
337000,3.9942669704787447E-5
338000,3.994263781448367E-5
339000,3.9942599083820344E-5
340000,3.994255937275713E-5
341000,3.994251175211345E-5
342000,3.9942458679118556E-5
343000,3.994242616025542E-5
344000,3.994241482492538E-5
345000,3.994238192349014E-5
346000,3.9942365577961056E-5
347000,3.994234655203957E-5
348000,3.994231971642906E-5
349000,3.9942294709630185E-5
350000,3.9942262549042665E-5
351000,3.994223322022727E-5
352000,3.994220275421092E-5
353000,3.9942167213570896E-5
354000,3.994212801241484E-5
355000,3.994208812313776E-5
356000,3.994206192819369E-5
357000,3.9941991728695336E-5
358000,3.994194581918387E-5
359000,3.994191039553351E-5
360000,3.9941872132015406E-5
361000,3.994185093965501E-5
362000,3.994183458115123E-5
363000,3.994182514363749E-5
364000,3.994180959312447E-5
365000,3.9941789223779336E-5
366000,3.9941751541367864E-5
367000,3.994174805503801E-5
368000,3.994172703878675E-5
369000,3.994172050098087E-5
370000,3.994171150458125E-5
371000,3.99417014289064E-5
372000,3.994168780218011E-5
373000,3.9941671987355507E-5
374000,3.994164632982795E-5
375000,3.994163605140663E-5
376000,3.9941628140781654E-5
377000,3.9941614529949344E-5
378000,3.9941601802541424E-5
379000,3.994159455617154E-5
380000,3.9941583741699214E-5
381000,3.9941572752869474E-5
382000,3.994156924659192E-5
383000,3.994156524206991E-5
384000,3.9941561732211015E-5
385000,3.994155952713592E-5
386000,3.994155616795853E-5
387000,3.994155209092935E-5
388000,3.994154524293417E-5
389000,3.994154095762935E-5
390000,3.9941537352131666E-5
391000,3.994153284030495E-5
392000,3.994152503405282E-5
393000,3.994152266524255E-5
394000,3.994151686843504E-5
395000,3.9941510823848196E-5
396000,3.994150462353448E-5
397000,3.994149936455486E-5
398000,3.9941491250750266E-5
399000,3.9941486045069104E-5
400000,3.9941480479349466E-5
401000,3.994146564688322E-5
402000,3.994145266894252E-5
403000,3.9941440716562856E-5
404000,3.994142969143211E-5
405000,3.994141909026442E-5
406000,3.994140927170577E-5
407000,3.9941399019493454E-5
408000,3.9941389292926836E-5
409000,3.9941385501259464E-5
410000,3.9941382628063656E-5
411000,3.994137865657497E-5
412000,3.994137461263909E-5
413000,3.994137048033227E-5
414000,3.994136672660157E-5
415000,3.994136391246131E-5
416000,3.9941358634914507E-5
417000,3.9941356398860906E-5
418000,3.9941353915220084E-5
419000,3.994135233120799E-5
420000,3.9941348885521245E-5
421000,3.994134410759981E-5
422000,3.994134036106921E-5
423000,3.9941336465849474E-5
424000,3.9941330871127815E-5
425000,3.9941327050556934E-5
426000,3.994131964021086E-5
427000,3.994131730388455E-5
428000,3.99413127167281E-5
429000,3.994131140829816E-5
430000,3.994130774681729E-5
431000,3.9941303309241176E-5
432000,3.994129825663204E-5
433000,3.994129327008461E-5
434000,3.9941291188785516E-5
435000,3.99412874443568E-5
436000,3.994128152379085E-5
437000,3.9941277811426596E-5
438000,3.994127427194412E-5
439000,3.994127131952059E-5
440000,3.994126797390431E-5
441000,3.994126522978816E-5
442000,3.9941261739038506E-5
443000,3.9941258951104486E-5
444000,3.994125547230254E-5
445000,3.994125509481868E-5
446000,3.994125425300226E-5
447000,3.9941252920171124E-5
448000,3.9941251317726716E-5
449000,3.994124933334339E-5
450000,3.994124717924054E-5
451000,3.994124450406648E-5
452000,3.994124183599133E-5
453000,3.994124028612138E-5
454000,3.994123689329786E-5
455000,3.9941234336658655E-5
456000,3.9941232284723726E-5
457000,3.994123106971905E-5
458000,3.994122889385587E-5
459000,3.994122615527363E-5
460000,3.994122277185612E-5
461000,3.99412218355986E-5
462000,3.9941219441515444E-5
463000,3.9941217693089543E-5
464000,3.994121384269298E-5
465000,3.9941210175834625E-5
466000,3.9941206026944944E-5
467000,3.994120384625229E-5
468000,3.994119848126568E-5
469000,3.994119438517432E-5
470000,3.9941189342605745E-5
471000,3.994118643046115E-5
472000,3.994118371187316E-5
473000,3.9941181457711266E-5
474000,3.994118024719381E-5
475000,3.994117904161628E-5
476000,3.9941176860380104E-5
477000,3.994117450488332E-5
478000,3.994116988874249E-5
479000,3.994116600739802E-5
480000,3.994116184305929E-5
481000,3.994115972471114E-5
482000,3.994115594195165E-5
483000,3.994115203555533E-5
484000,3.9941147287360506E-5
485000,3.9941140121698684E-5
486000,3.9941132351357354E-5
487000,3.99411268554199E-5
488000,3.9941124216748564E-5
489000,3.99411192102477E-5
490000,3.99411140841984E-5
491000,3.994110728689819E-5
492000,3.994110189250906E-5
493000,3.994109317537836E-5
494000,3.9941085651361264E-5
495000,3.994107586938206E-5
496000,3.994106663864994E-5
497000,3.9941060925633315E-5
498000,3.9941053611558304E-5
499000,3.994105007518367E-5
500000,3.994104599301159E-5
501000,3.99410431008152E-5
502000,3.9941038552102506E-5
503000,3.9941033266235784E-5
504000,3.994102970213343E-5
505000,3.994102699116175E-5
506000,3.99410252992449E-5
507000,3.994102389955808E-5
508000,3.994102199477646E-5
509000,3.994102015021713E-5
510000,3.9941017818014346E-5
511000,3.994101626227557E-5
512000,3.994101366268566E-5
513000,3.994101119975265E-5
514000,3.9941010472166106E-5
515000,3.994100704060358E-5
516000,3.994100522750489E-5
517000,3.994100177786618E-5
518000,3.9940997255224784E-5
519000,3.994099137854328E-5
520000,3.99409889290734E-5
521000,3.994098512514939E-5
522000,3.994098044741012E-5
523000,3.9940978769020565E-5
524000,3.994097714528484E-5
525000,3.9940975817118726E-5
526000,3.994097455484307E-5
527000,3.9940972926737995E-5
528000,3.994097054224586E-5
529000,3.994096851376024E-5
530000,3.9940966944910724E-5
531000,3.9940965969245314E-5
532000,3.994096379316189E-5
533000,3.99409607156136E-5
534000,3.9940956767734254E-5
535000,3.994095274559986E-5
536000,3.994094997432694E-5
537000,3.9940947818328814E-5
538000,3.9940943909856324E-5
539000,3.994093873573808E-5
540000,3.994093236126142E-5
541000,3.994092487334124E-5
542000,3.9940919765781936E-5
543000,3.994091696889985E-5
544000,3.994091378855981E-5
545000,3.994090829285292E-5
546000,3.994090386553059E-5
547000,3.994089772236256E-5
548000,3.99408913802577E-5
549000,3.994088217334774E-5
550000,3.994087323178614E-5
551000,3.9940868071469985E-5
552000,3.994086475100451E-5
553000,3.994085959648618E-5
554000,3.99408549699684E-5
555000,3.994085195721365E-5
556000,3.9940843861563194E-5
557000,3.9940836921245563E-5
558000,3.994082135289177E-5
559000,3.9940810230386276E-5
560000,3.994080610445365E-5
561000,3.994079139130365E-5
562000,3.994077334285817E-5
563000,3.994076086087519E-5
564000,3.9940749548646404E-5
565000,3.994074264283685E-5
566000,3.994073501119983E-5
567000,3.9940722941707225E-5
568000,3.9940707906627584E-5
569000,3.994068671219575E-5
570000,3.99406634665375E-5
571000,3.99406349231571E-5
572000,3.9940599923114476E-5
573000,3.994058725620263E-5
574000,3.9940567546541495E-5
575000,3.994054983145807E-5
576000,3.9940539207292044E-5
577000,3.9940520633000206E-5
578000,3.994050648713775E-5
579000,3.994049422389396E-5
580000,3.994048906409382E-5
581000,3.994048339942733E-5
582000,3.99404774636977E-5
583000,3.994047682048954E-5
584000,3.9940471491513875E-5
585000,3.994046539818455E-5
586000,3.9940458845177965E-5
587000,3.994045317666975E-5
588000,3.994044972146009E-5
589000,3.994044311154017E-5
590000,3.994044108582581E-5
591000,3.994043664645374E-5
592000,3.994043350408136E-5
593000,3.994043092649642E-5
594000,3.99404293723099E-5
595000,3.9940427967261687E-5
596000,3.994042511389728E-5
597000,3.9940420847860915E-5
598000,3.9940417052758214E-5
599000,3.9940409180012925E-5
600000,3.994040370046436E-5
601000,3.994040130601734E-5
602000,3.9940397268466686E-5
603000,3.9940392698153245E-5
604000,3.9940385893304054E-5
605000,3.994037937004822E-5
606000,3.994036798423763E-5
607000,3.994035736888052E-5
608000,3.9940345630609996E-5
609000,3.994033053434055E-5
610000,3.994031377058913E-5
611000,3.9940297840357704E-5
612000,3.9940285801068366E-5
613000,3.994026258828021E-5
614000,3.994025737493607E-5
615000,3.994023569699519E-5
616000,3.994021620943284E-5
617000,3.994019507572913E-5
618000,3.9940185227167785E-5
619000,3.994017723673648E-5
620000,3.994015912280196E-5
621000,3.994014697323027E-5
622000,3.9940129060720316E-5
623000,3.994011857952692E-5
624000,3.994010673656224E-5
625000,3.9940074784259955E-5
626000,3.994006065305697E-5
627000,3.9940047368780285E-5
628000,3.9940036620933235E-5
629000,3.994002447897803E-5
630000,3.994001342986086E-5
631000,3.9940003024844075E-5
632000,3.9939996333487405E-5
633000,3.9939989570454325E-5
634000,3.993997562266842E-5
635000,3.993996588269974E-5
636000,3.993995710467974E-5
637000,3.993995421518914E-5
638000,3.993994720878545E-5
639000,3.993994232846053E-5
640000,3.99399348864213E-5
641000,3.993993012852044E-5
642000,3.9939924275074084E-5
643000,3.99399182555413E-5
644000,3.993991001554909E-5
645000,3.99399061021833E-5
646000,3.993989982775422E-5
647000,3.9939893200281124E-5
648000,3.993988301976529E-5
649000,3.9939874404870916E-5
650000,3.993987032728171E-5
651000,3.9939864937676716E-5
652000,3.993985562537597E-5
653000,3.993985071427455E-5
654000,3.993984323609925E-5
655000,3.993983514422881E-5
656000,3.993982967314646E-5
657000,3.993981859982313E-5
658000,3.9939809589362006E-5
659000,3.993980125002577E-5
660000,3.9939784823746754E-5
661000,3.993976591662026E-5
662000,3.993974099626445E-5
663000,3.993971716998294E-5
664000,3.993969603749703E-5
665000,3.9939678315290565E-5
666000,3.993967060150124E-5
667000,3.993965776162903E-5
668000,3.993964192231283E-5
669000,3.993962564633259E-5
670000,3.993960841716795E-5
671000,3.993959251219265E-5
672000,3.993957144407731E-5
673000,3.9939562069390114E-5
674000,3.993955083518714E-5
675000,3.9939538738761906E-5
676000,3.9939524208150464E-5
677000,3.993950347078681E-5
678000,3.9939485274094514E-5
679000,3.993946556487147E-5
680000,3.993946073552793E-5
681000,3.993945223968877E-5
682000,3.993945094254451E-5
683000,3.993944922347551E-5
684000,3.993944934019227E-5
685000,3.993944881239462E-5
686000,3.993944812588832E-5
687000,3.993944749615827E-5
688000,3.99394472033282E-5
689000,3.993944680983282E-5
690000,3.993944665906439E-5
691000,3.993944644642718E-5
692000,3.993944635994842E-5
693000,3.993944601470062E-5
694000,3.9939445759395885E-5
695000,3.993944542030976E-5
696000,3.993944454888067E-5
697000,3.993944425929823E-5
698000,3.993944367639237E-5
699000,3.9939443396046955E-5
700000,3.993944303186171E-5
701000,3.993944227285402E-5
702000,3.993944167641898E-5
703000,3.993944070100537E-5
704000,3.9939440178355955E-5
705000,3.993943978576944E-5
706000,3.993943910633889E-5
707000,3.9939438346349044E-5
708000,3.9939437075797747E-5
709000,3.9939435296564587E-5
710000,3.993943463013202E-5
711000,3.9939434269455125E-5
712000,3.993943416057504E-5
713000,3.9939433796225624E-5
714000,3.993943350272419E-5
715000,3.993943285246728E-5
716000,3.993943222150327E-5
717000,3.993943175479306E-5
718000,3.9939431171945436E-5
719000,3.9939430816477035E-5
720000,3.9939430327549905E-5
721000,3.9939429645103544E-5
722000,3.9939428885795386E-5
723000,3.993942825020984E-5
724000,3.9939426821769516E-5
725000,3.993942562677708E-5
726000,3.993942504466942E-5
727000,3.993942459300191E-5
728000,3.9939423888978326E-5
729000,3.993942284874067E-5
730000,3.9939422098167784E-5
731000,3.9939420910092775E-5
732000,3.9939420380444415E-5
733000,3.993941933427462E-5
734000,3.993941839610037E-5
735000,3.993941764311576E-5
736000,3.993941712152211E-5
737000,3.993941634541399E-5
738000,3.993941614105449E-5
739000,3.993941581106366E-5
740000,3.9939415286079774E-5
741000,3.993941494709356E-5
742000,3.9939414570116895E-5
743000,3.9939414011435566E-5
744000,3.993941376080506E-5
745000,3.9939413283400434E-5
746000,3.993941310923845E-5
747000,3.9939412903206585E-5
748000,3.993941277131624E-5
749000,3.993941252925987E-5
750000,3.993941242315637E-5
751000,3.993941223530102E-5
752000,3.993941207465789E-5
753000,3.993941195352133E-5
754000,3.993941178266809E-5
755000,3.993941160959416E-5
756000,3.993941144896268E-5
757000,3.9939411074003374E-5
758000,3.9939410928765995E-5
759000,3.993941045942561E-5
760000,3.99394098337084E-5
761000,3.993940926612317E-5
762000,3.9939408692531516E-5
763000,3.99394081468548E-5
764000,3.9939407665448895E-5
765000,3.993940682646797E-5
766000,3.9939406262151705E-5
767000,3.9939405833158866E-5
768000,3.993940511999264E-5
769000,3.9939404138618104E-5
770000,3.99394034941602E-5
771000,3.9939403212330534E-5
772000,3.993940299857148E-5
773000,3.9939402498774854E-5
774000,3.993940160271998E-5
775000,3.993940097584483E-5
776000,3.993940001265815E-5
777000,3.993939920621112E-5
778000,3.993939842833806E-5
779000,3.993939767027589E-5
780000,3.9939396879429716E-5
781000,3.993939580451942E-5
782000,3.9939395255269674E-5
783000,3.993939474765154E-5
784000,3.993939433139004E-5
785000,3.993939330605395E-5
786000,3.993939258014674E-5
787000,3.993939232802562E-5
788000,3.993939092019862E-5
789000,3.9939390260195143E-5
790000,3.993938935445788E-5
791000,3.993938853012549E-5
792000,3.993938779953985E-5
793000,3.9939386537071866E-5
794000,3.993938522088547E-5
795000,3.993938368768672E-5
796000,3.993938112378745E-5
797000,3.993937829912191E-5
798000,3.993937673084382E-5
799000,3.993937492538245E-5
800000,3.993937352785364E-5
