evalNum,bestEvalValue_0,bestEvalValue_1,bestEvalValue_2
50000,0.103627753,0.132869048,6.95E-05
51000,0.0991641,0.130301464,6.64E-05
52000,0.091171058,0.127808215,6.27E-05
53000,0.087027163,0.127297563,6.14E-05
54000,0.083553582,0.125489056,5.94E-05
55000,0.080999099,0.124374883,5.81E-05
56000,0.078822644,0.123519414,5.67E-05
57000,0.076334833,0.122831689,5.59E-05
58000,0.073889454,0.122277152,5.49E-05
59000,0.072570659,0.121830663,5.36E-05
60000,0.071858724,0.12154149,5.29E-05
61000,0.07121354,0.121043482,5.17E-05
62000,0.070071291,0.120513376,5.02E-05
63000,0.068959695,0.120015351,4.94E-05
64000,0.067811251,0.119460702,4.83E-05
65000,0.066614536,0.119151094,4.79E-05
66000,0.06589869,0.118854877,4.75E-05
67000,0.065361247,0.118677062,4.69E-05
68000,0.064413819,0.118464369,4.65E-05
69000,0.064121427,0.118395602,4.60E-05
70000,0.063700236,0.118265291,4.57E-05
71000,0.063248184,0.118176655,4.54E-05
72000,0.062716022,0.118000051,4.52E-05
73000,0.062187741,0.117910306,4.46E-05
74000,0.06161422,0.117812476,4.43E-05
75000,0.061512492,0.117706069,4.37E-05
76000,0.061264717,0.117601525,4.33E-05
77000,0.061000929,0.117435978,4.32E-05
78000,0.060739572,0.117350617,4.28E-05
79000,0.060347847,0.117231183,4.25E-05
80000,0.060044014,0.117134118,4.24E-05
81000,0.05971282,0.117032017,4.22E-05
82000,0.059463837,0.116871836,4.21E-05
83000,0.059185995,0.116699145,4.19E-05
84000,0.058946541,0.116595915,4.18E-05
85000,0.058784768,0.1165418,4.17E-05
86000,0.058721484,0.116479293,4.17E-05
87000,0.058627691,0.11641571,4.16E-05
88000,0.058551331,0.116333593,4.15E-05
89000,0.05842264,0.116274372,4.15E-05
90000,0.058337909,0.116250748,4.14E-05
91000,0.058201613,0.116194261,4.13E-05
92000,0.058077169,0.116166701,4.13E-05
93000,0.057903081,0.116121138,4.12E-05
94000,0.057700351,0.116083855,4.12E-05
95000,0.057559227,0.11604001,4.11E-05
96000,0.057364538,0.116007432,4.11E-05
97000,0.057215773,0.115983316,4.11E-05
98000,0.057095579,0.115939864,4.10E-05
99000,0.057009728,0.115917176,4.09E-05
100000,0.056924438,0.115852061,4.09E-05
101000,0.056857468,0.11582031,4.09E-05
102000,0.056797334,0.115767275,4.08E-05
103000,0.056671739,0.115734513,4.08E-05
104000,0.056607987,0.115699195,4.08E-05
105000,0.056543234,0.115639024,4.07E-05
106000,0.056452257,0.115579466,4.07E-05
107000,0.056350598,0.115513655,4.07E-05
108000,0.056214949,0.115476439,4.06E-05
109000,0.056124013,0.115467169,4.06E-05
110000,0.056014497,0.115442922,4.06E-05
111000,0.05594389,0.115423663,4.06E-05
112000,0.055891191,0.115391926,4.06E-05
113000,0.055802679,0.115373948,4.05E-05
114000,0.055753549,0.115353983,4.05E-05
115000,0.055687143,0.115330188,4.05E-05
116000,0.055614931,0.115317022,4.05E-05
117000,0.055558352,0.115305556,4.05E-05
118000,0.055485037,0.11528284,4.05E-05
119000,0.055434285,0.115252857,4.05E-05
120000,0.055366472,0.115230339,4.05E-05
121000,0.055289918,0.115219842,4.05E-05
122000,0.055188595,0.115208353,4.04E-05
123000,0.0551487,0.115172914,4.04E-05
124000,0.055092631,0.115157841,4.04E-05
125000,0.055066154,0.115146518,4.04E-05
126000,0.055038288,0.115139372,4.04E-05
127000,0.055000433,0.115124793,4.04E-05
128000,0.05497169,0.115116239,4.03E-05
129000,0.054934006,0.115100966,4.03E-05
130000,0.054907365,0.115082848,4.03E-05
131000,0.054872983,0.115062488,4.03E-05
132000,0.054826748,0.115053447,4.03E-05
133000,0.054796493,0.115045438,4.03E-05
134000,0.054756994,0.115036696,4.03E-05
135000,0.054678824,0.115022521,4.03E-05
136000,0.054645716,0.115015013,4.03E-05
137000,0.054615696,0.114996095,4.03E-05
138000,0.054584549,0.114984809,4.03E-05
139000,0.054563286,0.114977737,4.02E-05
140000,0.054530399,0.114973362,4.02E-05
141000,0.054505234,0.11496975,4.02E-05
142000,0.054482481,0.114965312,4.02E-05
143000,0.054456616,0.114963068,4.02E-05
144000,0.054433527,0.114959953,4.02E-05
145000,0.054411864,0.114957644,4.02E-05
146000,0.054394202,0.114955541,4.02E-05
147000,0.054362804,0.114953678,4.02E-05
148000,0.054343471,0.114950903,4.02E-05
149000,0.054324514,0.114945514,4.02E-05
150000,0.054304937,0.114944935,4.02E-05
151000,0.054285776,0.114941019,4.02E-05
152000,0.054252458,0.114937284,4.02E-05
153000,0.05423946,0.114933584,4.02E-05
154000,0.054211554,0.114931761,4.01E-05
155000,0.054176917,0.114930615,4.01E-05
156000,0.054167021,0.114929627,4.01E-05
157000,0.054141757,0.114929065,4.01E-05
158000,0.054120669,0.114928812,4.01E-05
159000,0.054075907,0.114928205,4.01E-05
160000,0.054055419,0.114927945,4.01E-05
161000,0.0540394,0.114927654,4.01E-05
162000,0.05401964,0.114927115,4.01E-05
163000,0.053999547,0.114926574,4.01E-05
164000,0.053996734,0.114926094,4.01E-05
165000,0.053988601,0.114925424,4.01E-05
166000,0.053981265,0.114924639,4.00E-05
167000,0.053966647,0.114924185,4.00E-05
168000,0.053956138,0.114923884,4.00E-05
169000,0.053934355,0.114923602,4.00E-05
170000,0.053911254,0.114923115,4.00E-05
171000,0.053896138,0.114922786,4.00E-05
172000,0.053887885,0.114922058,4.00E-05
173000,0.053880361,0.114921707,4.00E-05
174000,0.053871743,0.114921273,4.00E-05
175000,0.05386387,0.114920833,4.00E-05
176000,0.053856936,0.114920578,4.00E-05
177000,0.053848319,0.114920395,4.00E-05
178000,0.0538449,0.114920134,4.00E-05
179000,0.053842188,0.114919971,4.00E-05
180000,0.053838483,0.114919783,4.00E-05
181000,0.053836548,0.11491961,4.00E-05
182000,0.053835682,0.114919471,4.00E-05
183000,0.053834282,0.114919265,4.00E-05
184000,0.053833577,0.114919075,4.00E-05
185000,0.05383317,0.114918906,4.00E-05
186000,0.053832511,0.114918718,4.00E-05
187000,0.053831853,0.114918461,4.00E-05
188000,0.053830819,0.114918353,4.00E-05
189000,0.053829645,0.114918292,4.00E-05
190000,0.053827064,0.114918182,4.00E-05
191000,0.053825524,0.114918103,4.00E-05
192000,0.053823691,0.114917996,4.00E-05
193000,0.053821758,0.114917927,4.00E-05
194000,0.053819767,0.114917841,4.00E-05
195000,0.053815443,0.1149178,4.00E-05
196000,0.053812549,0.114917764,4.00E-05
197000,0.053809424,0.114917723,4.00E-05
198000,0.053805674,0.114917653,4.00E-05
199000,0.05380334,0.114917636,4.00E-05
200000,0.053799589,0.114917612,4.00E-05
201000,0.053796134,0.114917576,4.00E-05
202000,0.053790667,0.114917554,4.00E-05
203000,0.053778053,0.11491753,4.00E-05
204000,0.053768217,0.114917503,4.00E-05
205000,0.053764622,0.114917478,4.00E-05
206000,0.053759858,0.114917449,4.00E-05
207000,0.05375394,0.114917421,4.00E-05
208000,0.053747327,0.114917396,4.00E-05
209000,0.053738048,0.114917357,4.00E-05
210000,0.053726117,0.114917336,4.00E-05
211000,0.053723946,0.114917317,4.00E-05
212000,0.053720816,0.114917284,4.00E-05
213000,0.053715836,0.114917257,4.00E-05
214000,0.053709186,0.114917222,4.00E-05
215000,0.05370405,0.114917207,4.00E-05
216000,0.0536918,0.114917192,4.00E-05
217000,0.05368538,0.114917165,4.00E-05
218000,0.053672278,0.114917153,4.00E-05
219000,0.053657481,0.114917127,4.00E-05
220000,0.053645891,0.114917094,4.00E-05
221000,0.053634584,0.114917035,4.00E-05
222000,0.053621314,0.114917012,4.00E-05
223000,0.053599407,0.114917,4.00E-05
224000,0.053562439,0.114916974,4.00E-05
225000,0.053530351,0.114916911,4.00E-05
226000,0.053500207,0.114916842,4.00E-05
227000,0.05349358,0.114916756,4.00E-05
228000,0.053483443,0.114916731,4.00E-05
229000,0.053473561,0.114916694,4.00E-05
230000,0.05346106,0.114916669,4.00E-05
231000,0.053455835,0.114916629,4.00E-05
232000,0.053449693,0.114916599,3.99E-05
233000,0.053446148,0.114916588,3.99E-05
234000,0.053443243,0.11491657,3.99E-05
235000,0.053439178,0.114916548,3.99E-05
236000,0.053431928,0.114916528,3.99E-05
237000,0.053429438,0.114916513,3.99E-05
238000,0.053425047,0.114916476,3.99E-05
239000,0.053417808,0.114916444,3.99E-05
240000,0.053413343,0.114916423,3.99E-05
241000,0.053406068,0.114916399,3.99E-05
242000,0.053400034,0.114916369,3.99E-05
243000,0.05339659,0.114916344,3.99E-05
244000,0.053393127,0.114916324,3.99E-05
245000,0.053388118,0.114916307,3.99E-05
246000,0.053386449,0.114916295,3.99E-05
247000,0.053382045,0.114916278,3.99E-05
248000,0.053377306,0.114916271,3.99E-05
249000,0.053370293,0.114916258,3.99E-05
250000,0.053362254,0.114916243,3.99E-05
251000,0.053355975,0.114916231,3.99E-05
252000,0.053347774,0.114916224,3.99E-05
253000,0.053345763,0.114916211,3.99E-05
254000,0.053344172,0.114916199,3.99E-05
255000,0.053343474,0.114916184,3.99E-05
256000,0.053342025,0.114916166,3.99E-05
257000,0.053341868,0.114916146,3.99E-05
258000,0.05334066,0.114916132,3.99E-05
259000,0.053340404,0.114916119,3.99E-05
260000,0.053338953,0.114916099,3.99E-05
261000,0.053336852,0.114916076,3.99E-05
262000,0.053335549,0.114916058,3.99E-05
263000,0.053334538,0.114916029,3.99E-05
264000,0.053333654,0.114916005,3.99E-05
265000,0.05333274,0.114915979,3.99E-05
266000,0.053332045,0.114915964,3.99E-05
267000,0.053330965,0.114915938,3.99E-05
268000,0.053330132,0.114915904,3.99E-05
269000,0.053329101,0.114915833,3.99E-05
270000,0.053328546,0.114915771,3.99E-05
271000,0.053328178,0.114915748,3.99E-05
272000,0.053327413,0.1149157,3.99E-05
273000,0.053326995,0.114915647,3.99E-05
274000,0.053326309,0.114915578,3.99E-05
275000,0.05332613,0.114915499,3.99E-05
276000,0.053325745,0.114915425,3.99E-05
277000,0.053325391,0.114915386,3.99E-05
278000,0.053325172,0.114915338,3.99E-05
279000,0.053324663,0.114915279,3.99E-05
280000,0.053323818,0.114915238,3.99E-05
281000,0.053322936,0.114915209,3.99E-05
282000,0.053322141,0.114915191,3.99E-05
283000,0.053321193,0.114915142,3.99E-05
284000,0.053319925,0.114915087,3.99E-05
285000,0.053319365,0.114915053,3.99E-05
286000,0.053318139,0.114915013,3.99E-05
287000,0.053317566,0.114915001,3.99E-05
288000,0.053317068,0.114914985,3.99E-05
289000,0.053316451,0.114914971,3.99E-05
290000,0.053315966,0.114914941,3.99E-05
291000,0.053315195,0.114914914,3.99E-05
292000,0.053314268,0.114914889,3.99E-05
293000,0.053313278,0.114914859,3.99E-05
294000,0.05331223,0.114914835,3.99E-05
295000,0.053311056,0.11491481,3.99E-05
296000,0.053310053,0.114914774,3.99E-05
297000,0.053308972,0.114914734,3.99E-05
298000,0.053308543,0.114914668,3.99E-05
299000,0.053307478,0.114914651,3.99E-05
300000,0.053307216,0.114914603,3.99E-05
301000,0.053306876,0.114914557,3.99E-05
302000,0.053306378,0.114914529,3.99E-05
303000,0.053305728,0.114914442,3.99E-05
304000,0.053305461,0.11491442,3.99E-05
305000,0.053304906,0.114914406,3.99E-05
306000,0.053304241,0.114914384,3.99E-05
307000,0.053303307,0.114914366,3.99E-05
308000,0.053302769,0.11491435,3.99E-05
309000,0.053302529,0.11491433,3.99E-05
310000,0.053302427,0.114914298,3.99E-05
311000,0.053302312,0.114914274,3.99E-05
312000,0.053302092,0.114914256,3.99E-05
313000,0.053301911,0.114914221,3.99E-05
314000,0.053301544,0.114914202,3.99E-05
315000,0.053301357,0.114914181,3.99E-05
316000,0.053301283,0.114914144,3.99E-05
317000,0.053301178,0.114914122,3.99E-05
318000,0.053301017,0.114914104,3.99E-05
319000,0.05330091,0.114914079,3.99E-05
320000,0.053300739,0.11491406,3.99E-05
321000,0.053300676,0.114914046,3.99E-05
322000,0.053300427,0.114914029,3.99E-05
323000,0.053300246,0.114914018,3.99E-05
324000,0.053300091,0.114913999,3.99E-05
325000,0.053299857,0.114913985,3.99E-05
326000,0.053299715,0.114913973,3.99E-05
327000,0.053299611,0.114913951,3.99E-05
328000,0.053299502,0.114913927,3.99E-05
329000,0.053299418,0.114913908,3.99E-05
330000,0.053299314,0.114913886,3.99E-05
331000,0.053299167,0.114913859,3.99E-05
332000,0.053299019,0.114913825,3.99E-05
333000,0.05329882,0.114913803,3.99E-05
334000,0.053298687,0.114913766,3.99E-05
335000,0.053298435,0.114913744,3.99E-05
336000,0.053298164,0.114913734,3.99E-05
337000,0.053298009,0.114913727,3.99E-05
338000,0.053297723,0.114913711,3.99E-05
339000,0.053297465,0.114913697,3.99E-05
340000,0.053297212,0.114913681,3.99E-05
341000,0.053296892,0.114913671,3.99E-05
342000,0.053296721,0.114913663,3.99E-05
343000,0.053296474,0.114913651,3.99E-05
344000,0.053296086,0.114913644,3.99E-05
345000,0.053295764,0.11491364,3.99E-05
346000,0.053295475,0.114913633,3.99E-05
347000,0.053295375,0.114913625,3.99E-05
348000,0.053295171,0.114913622,3.99E-05
349000,0.053295075,0.114913617,3.99E-05
350000,0.0532949,0.114913615,3.99E-05
351000,0.053294808,0.114913612,3.99E-05
352000,0.053294714,0.114913611,3.99E-05
353000,0.053294618,0.114913611,3.99E-05
354000,0.053294505,0.11491361,3.99E-05
355000,0.053294334,0.114913609,3.99E-05
356000,0.053294254,0.114913608,3.99E-05
357000,0.053294151,0.114913606,3.99E-05
358000,0.05329402,0.114913605,3.99E-05
359000,0.053293917,0.114913603,3.99E-05
360000,0.053293763,0.114913602,3.99E-05
361000,0.053293636,0.1149136,3.99E-05
362000,0.053293564,0.114913599,3.99E-05
363000,0.053293486,0.114913597,3.99E-05
364000,0.053293463,0.114913595,3.99E-05
365000,0.053293438,0.114913593,3.99E-05
366000,0.053293425,0.11491359,3.99E-05
367000,0.053293392,0.114913586,3.99E-05
368000,0.053293358,0.114913583,3.99E-05
369000,0.05329334,0.114913579,3.99E-05
370000,0.053293281,0.114913577,3.99E-05
371000,0.053293232,0.114913575,3.99E-05
372000,0.053293137,0.114913572,3.99E-05
373000,0.053293076,0.114913571,3.99E-05
374000,0.053293031,0.11491357,3.99E-05
375000,0.053293001,0.11491357,3.99E-05
376000,0.053292962,0.114913569,3.99E-05
377000,0.053292922,0.114913569,3.99E-05
378000,0.053292851,0.114913568,3.99E-05
379000,0.053292768,0.114913568,3.99E-05
380000,0.053292722,0.114913568,3.99E-05
381000,0.053292659,0.114913568,3.99E-05
382000,0.053292599,0.114913567,3.99E-05
383000,0.053292517,0.114913567,3.99E-05
384000,0.05329241,0.114913566,3.99E-05
385000,0.053292317,0.114913566,3.99E-05
386000,0.053292171,0.114913565,3.99E-05
387000,0.053291973,0.114913565,3.99E-05
388000,0.053291797,0.114913564,3.99E-05
389000,0.053291626,0.114913563,3.99E-05
390000,0.053291476,0.114913563,3.99E-05
391000,0.05329129,0.114913562,3.99E-05
392000,0.053291154,0.114913561,3.99E-05
393000,0.053291014,0.11491356,3.99E-05
394000,0.053290804,0.11491356,3.99E-05
395000,0.053290656,0.114913559,3.99E-05
396000,0.053290497,0.114913558,3.99E-05
397000,0.053290264,0.114913558,3.99E-05
398000,0.05329,0.114913557,3.99E-05
399000,0.053289531,0.114913555,3.99E-05
400000,0.053289046,0.114913555,3.99E-05
401000,0.053288535,0.114913554,3.99E-05
402000,0.053288165,0.114913553,3.99E-05
403000,0.053287745,0.114913552,3.99E-05
404000,0.05328762,0.114913551,3.99E-05
405000,0.053287259,0.11491355,3.99E-05
406000,0.053286982,0.114913549,3.99E-05
407000,0.053286693,0.114913548,3.99E-05
408000,0.053286373,0.114913548,3.99E-05
409000,0.05328608,0.114913547,3.99E-05
410000,0.053285852,0.114913547,3.99E-05
411000,0.053285725,0.114913545,3.99E-05
412000,0.053285532,0.114913543,3.99E-05
413000,0.053285116,0.114913543,3.99E-05
414000,0.053284732,0.114913542,3.99E-05
415000,0.053284386,0.114913541,3.99E-05
416000,0.053284169,0.11491354,3.99E-05
417000,0.053283988,0.114913539,3.99E-05
418000,0.053283856,0.114913538,3.99E-05
419000,0.053283755,0.114913536,3.99E-05
420000,0.053283607,0.114913535,3.99E-05
421000,0.053283501,0.114913534,3.99E-05
422000,0.053283401,0.114913533,3.99E-05
423000,0.053283288,0.114913533,3.99E-05
424000,0.053283093,0.114913533,3.99E-05
425000,0.053282856,0.114913532,3.99E-05
426000,0.053282693,0.114913532,3.99E-05
427000,0.053282487,0.114913532,3.99E-05
428000,0.053282345,0.114913532,3.99E-05
429000,0.053281992,0.114913532,3.99E-05
430000,0.053281456,0.114913532,3.99E-05
431000,0.053281041,0.114913532,3.99E-05
432000,0.053280873,0.114913532,3.99E-05
433000,0.053280321,0.114913532,3.99E-05
434000,0.053279789,0.114913532,3.99E-05
435000,0.053279088,0.114913531,3.99E-05
436000,0.053278465,0.114913531,3.99E-05
437000,0.053278345,0.114913531,3.99E-05
438000,0.053278267,0.114913531,3.99E-05
439000,0.05327817,0.114913531,3.99E-05
440000,0.05327804,0.114913531,3.99E-05
441000,0.053277984,0.11491353,3.99E-05
442000,0.053277815,0.11491353,3.99E-05
443000,0.053277741,0.11491353,3.99E-05
444000,0.053277679,0.11491353,3.99E-05
445000,0.05327761,0.11491353,3.99E-05
446000,0.053277551,0.114913529,3.99E-05
447000,0.053277448,0.114913529,3.99E-05
448000,0.053277369,0.114913528,3.99E-05
449000,0.053277273,0.114913528,3.99E-05
450000,0.053277172,0.114913528,3.99E-05
451000,0.053277057,0.114913527,3.99E-05
452000,0.053276907,0.114913527,3.99E-05
453000,0.053276846,0.114913527,3.99E-05
454000,0.053276808,0.114913527,3.99E-05
455000,0.053276738,0.114913527,3.99E-05
456000,0.053276621,0.114913527,3.99E-05
457000,0.05327654,0.114913526,3.99E-05
458000,0.053276417,0.114913526,3.99E-05
459000,0.053276341,0.114913526,3.99E-05
460000,0.053276253,0.114913526,3.99E-05
461000,0.053276187,0.114913526,3.99E-05
462000,0.053276109,0.114913526,3.99E-05
463000,0.053275994,0.114913526,3.99E-05
464000,0.053275867,0.114913526,3.99E-05
465000,0.053275653,0.114913525,3.99E-05
466000,0.053275548,0.114913525,3.99E-05
467000,0.053275404,0.114913525,3.99E-05
468000,0.053275332,0.114913525,3.99E-05
469000,0.053275186,0.114913525,3.99E-05
470000,0.053274923,0.114913525,3.99E-05
471000,0.053274843,0.114913525,3.99E-05
472000,0.053274643,0.114913525,3.99E-05
473000,0.053274565,0.114913525,3.99E-05
474000,0.053274542,0.114913525,3.99E-05
475000,0.053274489,0.114913525,3.99E-05
476000,0.053274423,0.114913525,3.99E-05
477000,0.053274354,0.114913525,3.99E-05
478000,0.053274291,0.114913525,3.99E-05
479000,0.053274196,0.114913525,3.99E-05
480000,0.053274116,0.114913524,3.99E-05
481000,0.053274,0.114913524,3.99E-05
482000,0.053273808,0.114913524,3.99E-05
483000,0.053273625,0.114913524,3.99E-05
484000,0.05327351,0.114913524,3.99E-05
485000,0.053273465,0.114913524,3.99E-05
486000,0.05327339,0.114913524,3.99E-05
487000,0.053273305,0.114913524,3.99E-05
488000,0.053273261,0.114913524,3.99E-05
489000,0.053273246,0.114913524,3.99E-05
490000,0.05327322,0.114913524,3.99E-05
491000,0.053273209,0.114913524,3.99E-05
492000,0.053273192,0.114913524,3.99E-05
493000,0.053273181,0.114913523,3.99E-05
494000,0.053273171,0.114913523,3.99E-05
495000,0.053273144,0.114913523,3.99E-05
496000,0.053273127,0.114913523,3.99E-05
497000,0.053273098,0.114913523,3.99E-05
498000,0.053273078,0.114913523,3.99E-05
499000,0.05327306,0.114913523,3.99E-05
500000,0.053273048,0.114913523,3.99E-05
501000,0.053273031,0.114913523,3.99E-05
502000,0.053273016,0.114913523,3.99E-05
503000,0.053272984,0.114913523,3.99E-05
504000,0.053272956,0.114913523,3.99E-05
505000,0.053272935,0.114913523,3.99E-05
506000,0.053272898,0.114913523,3.99E-05
507000,0.053272876,0.114913523,3.99E-05
508000,0.053272856,0.114913523,3.99E-05
509000,0.053272832,0.114913523,3.99E-05
510000,0.053272816,0.114913523,3.99E-05
511000,0.053272792,0.114913523,3.99E-05
512000,0.053272775,0.114913523,3.99E-05
513000,0.053272762,0.114913523,3.99E-05
514000,0.053272744,0.114913523,3.99E-05
515000,0.053272741,0.114913522,3.99E-05
516000,0.053272735,0.114913522,3.99E-05
517000,0.053272732,0.114913522,3.99E-05
518000,0.053272728,0.114913522,3.99E-05
519000,0.053272727,0.114913522,3.99E-05
520000,0.053272724,0.114913522,3.99E-05
521000,0.053272721,0.114913522,3.99E-05
522000,0.053272716,0.114913522,3.99E-05
523000,0.053272715,0.114913522,3.99E-05
524000,0.05327271,0.114913522,3.99E-05
525000,0.0532727,0.114913522,3.99E-05
526000,0.053272698,0.114913522,3.99E-05
527000,0.053272686,0.114913522,3.99E-05
528000,0.053272677,0.114913522,3.99E-05
529000,0.053272669,0.114913522,3.99E-05
530000,0.053272656,0.114913522,3.99E-05
531000,0.053272641,0.114913522,3.99E-05
532000,0.053272614,0.114913522,3.99E-05
533000,0.053272602,0.114913522,3.99E-05
534000,0.053272578,0.114913522,3.99E-05
535000,0.053272557,0.114913522,3.99E-05
536000,0.053272541,0.114913522,3.99E-05
537000,0.053272513,0.114913522,3.99E-05
538000,0.053272501,0.114913522,3.99E-05
539000,0.053272487,0.114913522,3.99E-05
540000,0.053272477,0.114913522,3.99E-05
541000,0.053272461,0.114913522,3.99E-05
542000,0.053272431,0.114913522,3.99E-05
543000,0.053272408,0.114913522,3.99E-05
544000,0.053272374,0.114913522,3.99E-05
545000,0.053272324,0.114913522,3.99E-05
546000,0.05327231,0.114913522,3.99E-05
547000,0.053272301,0.114913522,3.99E-05
548000,0.053272292,0.114913522,3.99E-05
549000,0.053272283,0.114913522,3.99E-05
550000,0.053272273,0.114913522,3.99E-05
551000,0.053272267,0.114913522,3.99E-05
552000,0.053272257,0.114913522,3.99E-05
553000,0.053272244,0.114913522,3.99E-05
554000,0.053272231,0.114913522,3.99E-05
555000,0.053272214,0.114913522,3.99E-05
556000,0.053272196,0.114913522,3.99E-05
557000,0.053272176,0.114913522,3.99E-05
558000,0.053272161,0.114913522,3.99E-05
559000,0.053272148,0.114913522,3.99E-05
560000,0.053272133,0.114913522,3.99E-05
561000,0.053272098,0.114913522,3.99E-05
562000,0.053272085,0.114913522,3.99E-05
563000,0.053272072,0.114913522,3.99E-05
564000,0.05327206,0.114913522,3.99E-05
565000,0.053272055,0.114913522,3.99E-05
566000,0.053272051,0.114913522,3.99E-05
567000,0.053272048,0.114913522,3.99E-05
568000,0.053272043,0.114913522,3.99E-05
569000,0.053272038,0.114913522,3.99E-05
570000,0.05327203,0.114913522,3.99E-05
571000,0.053272023,0.114913522,3.99E-05
572000,0.053272013,0.114913522,3.99E-05
573000,0.053272003,0.114913522,3.99E-05
574000,0.053271988,0.114913522,3.99E-05
575000,0.053271967,0.114913522,3.99E-05
576000,0.053271947,0.114913522,3.99E-05
577000,0.05327193,0.114913522,3.99E-05
578000,0.053271914,0.114913522,3.99E-05
579000,0.053271901,0.114913522,3.99E-05
580000,0.053271892,0.114913522,3.99E-05
581000,0.053271886,0.114913522,3.99E-05
582000,0.053271878,0.114913522,3.99E-05
583000,0.053271869,0.114913522,3.99E-05
584000,0.053271855,0.114913522,3.99E-05
585000,0.053271844,0.114913522,3.99E-05
586000,0.053271836,0.114913522,3.99E-05
587000,0.053271833,0.114913522,3.99E-05
588000,0.053271824,0.114913522,3.99E-05
589000,0.05327182,0.114913522,3.99E-05
590000,0.053271815,0.114913522,3.99E-05
591000,0.05327181,0.114913522,3.99E-05
592000,0.053271804,0.114913522,3.99E-05
593000,0.053271801,0.114913522,3.99E-05
594000,0.053271796,0.114913522,3.99E-05
595000,0.053271792,0.114913522,3.99E-05
596000,0.053271791,0.114913522,3.99E-05
597000,0.05327179,0.114913522,3.99E-05
598000,0.053271789,0.114913522,3.99E-05
599000,0.053271789,0.114913522,3.99E-05
600000,0.053271788,0.114913522,3.99E-05
601000,0.053271787,0.114913522,3.99E-05
602000,0.053271787,0.114913522,3.99E-05
603000,0.053271787,0.114913522,3.99E-05
604000,0.053271787,0.114913521,3.99E-05
605000,0.053271786,0.114913521,3.99E-05
606000,0.053271786,0.114913521,3.99E-05
607000,0.053271786,0.114913521,3.99E-05
608000,0.053271786,0.114913521,3.99E-05
609000,0.053271786,0.114913521,3.99E-05
610000,0.053271786,0.114913521,3.99E-05
611000,0.053271785,0.114913521,3.99E-05
612000,0.053271785,0.114913521,3.99E-05
613000,0.053271785,0.114913521,3.99E-05
614000,0.053271784,0.114913521,3.99E-05
615000,0.053271784,0.114913521,3.99E-05
616000,0.053271784,0.114913521,3.99E-05
617000,0.053271784,0.114913521,3.99E-05
618000,0.053271784,0.114913521,3.99E-05
619000,0.053271784,0.114913521,3.99E-05
620000,0.053271784,0.114913521,3.99E-05
621000,0.053271784,0.114913521,3.99E-05
622000,0.053271784,0.114913521,3.99E-05
623000,0.053271784,0.114913521,3.99E-05
624000,0.053271784,0.114913521,3.99E-05
625000,0.053271784,0.114913521,3.99E-05
626000,0.053271784,0.114913521,3.99E-05
627000,0.053271784,0.114913521,3.99E-05
628000,0.053271784,0.114913521,3.99E-05
629000,0.053271784,0.114913521,3.99E-05
630000,0.053271784,0.114913521,3.99E-05
631000,0.053271784,0.114913521,3.99E-05
632000,0.053271784,0.114913521,3.99E-05
633000,0.053271784,0.114913521,3.99E-05
