evalNum,bestEvalValue_2
0,756094.6517881928
1000,625977.220239419
2000,319276.1577202754
3000,158769.99178364052
4000,76773.80883685038
5000,40698.47048976777
6000,23930.116796754122
7000,19985.66442926007
8000,16989.594883364993
9000,8732.638926622543
10000,8787.863264912696
11000,4161.056496919201
12000,3009.050656956838
13000,1631.8528291597834
14000,1356.3543567065356
15000,897.2185755694618
16000,533.7058973687944
17000,339.4586324942704
18000,249.35104350699456
19000,193.88137356235248
20000,107.1585833586039
21000,106.47725982181703
22000,84.65142468557391
23000,62.937663094396854
24000,63.982326597440775
25000,52.65454874003807
26000,48.78047513649849
27000,44.91822457683641
28000,43.927851211999524
29000,42.565527601495965
30000,40.21483370066156
31000,40.1958324280181
32000,39.33920789062154
33000,37.723335941735776
34000,36.55532056212095
35000,35.40438651926784
36000,33.27814110828376
37000,31.684418372852512
38000,28.999162775429564
39000,27.610640169892974
40000,24.919180069194137
41000,22.921232752901787
42000,20.899618935532654
43000,19.407253869286595
44000,17.28367861539225
45000,15.318107243544087
46000,13.827604322434963
47000,12.732988521580252
48000,12.168967959670578
49000,10.848417183767468
50000,10.728368118748966
51000,10.28348767732216
52000,9.886606918903794
53000,9.349356598088994
54000,9.16147513222227
55000,8.799305112866554
56000,8.274138507625494
57000,7.963872751576295
58000,7.332757083219626
59000,7.254754627764343
60000,6.952626482352289
61000,6.484570396062586
62000,5.982699168777592
63000,5.7221357533400115
64000,5.392070027604607
65000,5.243596715269295
66000,5.038151626179179
67000,4.672036165003721
68000,4.46472568276605
69000,4.162202310106067
70000,3.9482465431612193
71000,3.705316085800168
72000,3.5686048666718175
73000,3.4261419852085218
74000,3.27742575988126
75000,3.1484722097170206
76000,3.008853118234611
77000,2.879095177884341
78000,2.770026215969916
79000,2.640150496090515
80000,2.4544625117545213
81000,2.331655453571909
82000,2.2578042709704325
83000,2.04334386583896
84000,2.00173942407315
85000,1.931520723386232
86000,1.832526312044649
87000,1.6704447612798927
88000,1.6619654951382432
89000,1.5419897390299484
90000,1.4551164342716736
91000,1.3515026074955827
92000,1.3091518077534865
93000,1.22411935599492
94000,1.1728670840993118
95000,1.1351716365904274
96000,1.072965213539098
97000,1.0189696518213
98000,0.9678754098152325
99000,0.91285788251333
100000,0.8772548696942257
101000,0.8453530688458901
102000,0.8089446581792368
103000,0.7885735310056463
104000,0.7685585909992457
105000,0.7379204778493239
106000,0.7311916039750218
107000,0.7055053534649307
108000,0.6786965611157006
109000,0.653108772541731
110000,0.6368259548823315
111000,0.6179648532529884
112000,0.5938755606484752
113000,0.5613093642591083
114000,0.5490746896201122
115000,0.5283575616588341
116000,0.5067584442973718
117000,0.4895518407884217
118000,0.4684718455736803
119000,0.4694483262022229
120000,0.4539092933917196
121000,0.4435858631656878
122000,0.43570050765913976
123000,0.42217828215425784
124000,0.4000874896461106
125000,0.3816405830420294
126000,0.3634036030947844
127000,0.3512419074742915
128000,0.33741187492113944
129000,0.32858335319843196
130000,0.3141119010417397
131000,0.2966305944381844
132000,0.28611774996731176
133000,0.2657165070635342
134000,0.25520550042172896
135000,0.2237096126850265
136000,0.20440265812378458
137000,0.184540788795354
138000,0.15706972925091872
139000,0.14643597096729438
140000,0.12437091373030837
141000,0.1160167743948365
142000,0.10142069310620454
143000,0.09717115943748866
144000,0.08918341022996719
145000,0.08918341022996719
146000,0.08091564849909166
147000,0.07618312399081952
148000,0.0726624928925523
149000,0.06699696546006591
