evalNum,bestEvalValue_0
0,917477.8508479926
1000,640517.4899143786
2000,323696.39625245595
3000,133110.86091487747
4000,83807.86658536148
5000,43584.92061439234
6000,33941.80503262559
7000,22463.538458414296
8000,18608.652664483372
9000,13654.331103861285
10000,6688.930654167157
11000,4755.066817013512
12000,2635.8310605436654
13000,1782.4495934751608
14000,1153.434793799809
15000,1153.434793799809
16000,771.0805183680874
17000,548.6759439517582
18000,352.69729252317404
19000,223.70779399481995
20000,165.33127738972695
21000,117.40193554874016
22000,116.05188251886726
23000,95.99180326739688
24000,84.14495326684685
25000,79.68838185031058
26000,75.0335472074916
27000,71.97790977086682
28000,67.75636786828024
29000,64.54599406542972
30000,63.82486038413053
31000,59.989974770355154
32000,56.817385942407086
33000,56.817385942407086
34000,53.17383476125252
35000,50.3858300020929
36000,48.18704922504854
37000,41.236633795090334
38000,37.12940995746436
39000,36.7199188144221
40000,34.080383839629285
41000,31.85130324938867
42000,30.582712988224017
43000,27.161563605786732
44000,25.12658341335761
45000,23.372146457657472
46000,21.840564330574825
47000,20.32118282002408
48000,18.43375393635279
49000,16.548087702630145
50000,15.084780451524809
51000,14.303768436689056
52000,12.935989804743144
53000,12.244148776358161
54000,12.123104463801258
55000,11.451639402315823
56000,11.020945044934507
57000,10.656002239792006
58000,10.378086514418182
59000,10.27749812237507
60000,9.965881315417858
61000,9.672118780065032
62000,9.392809721941582
63000,9.178360523461073
64000,8.816520698932136
65000,8.80534862119374
66000,8.396282021248354
67000,8.215050321131631
68000,7.8663808323887725
69000,7.672442192338449
70000,7.35220820542819
71000,7.046064001355292
72000,7.03092421137127
73000,6.803917885654081
74000,6.60491801280877
75000,6.331638967604422
76000,6.018616933151042
77000,6.018616933151042
78000,5.602381565887013
79000,5.362797684739527
80000,5.001184054025624
81000,4.8560297361059295
82000,4.557605648085107
83000,4.3289835857402394
84000,4.250299664446427
85000,4.048748414380053
86000,3.9836808273194255
87000,3.833735498856628
88000,3.73185730385318
89000,3.6027773820249176
