evalNum,bestEvalValue_1
0,928089.3613793622
1000,446705.5320414105
2000,238015.1052183827
3000,142649.20935789178
4000,121024.99859006748
5000,68075.4723570543
6000,32921.782379991855
7000,12134.842239688149
8000,12134.842239688149
9000,9925.24225315231
10000,6535.06110598846
11000,3981.679082422919
12000,3006.53786703332
13000,2115.6338907792797
14000,1189.6027913518524
15000,743.1622005607263
16000,711.4824058057947
17000,417.2445198189364
18000,297.2560358409433
19000,148.75870671927524
20000,115.81661126685714
21000,88.60758018668547
22000,84.60193392026562
23000,83.85187707966368
24000,67.83900983768879
25000,61.02201599968079
26000,54.051855558795
27000,51.92418353067613
28000,51.711667885874036
29000,49.04339998117549
30000,47.08112698943378
31000,46.150099348948395
32000,44.86256881418409
33000,44.811446411407715
34000,41.94361825754232
35000,40.11491880396651
36000,36.35544979164727
37000,35.591136541083394
38000,31.79337284696313
39000,28.43529292118343
40000,26.484196494837803
41000,25.322709587867294
42000,23.27840012156646
43000,20.81426529970877
44000,19.109622900067606
45000,16.24856251671453
46000,16.24856251671453
47000,15.34914433667837
48000,13.31807637839987
49000,13.120608048461003
50000,12.939884630662199
51000,12.31315092688139
52000,11.854718085726349
53000,11.634004450907389
54000,11.014726758158865
55000,10.807495317231991
56000,10.394738921991237
57000,10.060222325555083
58000,9.69099900635835
59000,9.507299752420682
60000,9.292928071202162
61000,9.167628393950086
62000,8.942945571070624
63000,8.753348234445449
64000,8.47914785221954
65000,8.321772818080191
66000,8.117157607288915
67000,7.9200209108374136
68000,7.761770997098558
69000,7.652993945500329
70000,7.422342229899719
71000,7.354761387746833
72000,7.220478692059773
73000,7.06858568533446
74000,6.960533703275627
75000,6.604555354922631
76000,6.279818872851105
77000,6.216643307423994
78000,6.007164160302341
79000,5.700403935422071
80000,5.531406251625038
81000,5.109725116311211
82000,4.9441833089738605
83000,4.531581048828151
84000,4.372871758439173
85000,4.155325121621699
86000,4.010785565137246
87000,3.9446651165314504
88000,3.847171691003019
89000,3.7249582749697274
90000,3.599748167524835
91000,3.4196389135368643
92000,3.2463913950254533
93000,2.9950793361262047
94000,2.8837508433642354
95000,2.737609194813846
96000,2.6489740496640284
97000,2.530109744372108
98000,2.4552119529209255
99000,2.174091886574012
100000,2.144249271548091
101000,1.971911700406097
102000,1.9077352567141999
103000,1.8539918916091283
104000,1.7994258403743055
105000,1.734320526570678
106000,1.7092036839412195
107000,1.6598628143800531
108000,1.5955944234277182
109000,1.5315539005866898
110000,1.490462520732816
